,title,onion
10737,Ask A Faulknerian Idiot Man-Child,1
10738,Ghost Of Carl Sagan Warns Against Dangers Of Superstition,1
10739,"Horoscope for the week of August 12, 1997",1
10740,Bring It On,1
10741,"Johnsville, Il, Renamed Walmart #11717",1
10742,Mars Probe Destroyed By Orbiting Spielberg-Gates Space Palace,1
10743,"Horoscope for the week of August 5, 1997",1
10744,New Crispy Snack Cracker To Ease Crushing Pain Of Modern Life,1
10745,Mir Scientists Study Effects Of Weightlessness On Mortal Terror,1
10746,"NATO Admits Slovenia, Mummenschanz, Czech Republic",1
10747,"Horoscope for the week of July 23, 1997",1
10748,"AIDS Awareness Campaign Spreads Awareness, AIDS",1
10749,"Middle-Aged Woman Believes In Fourth Marriage, Angels",1
10750,Stephen Hawking Builds Robotic Exoskeleton,1
10751,Doritos Good,1
10752,"Stock Market 'Best Since 1928,' Say Investors",1
10753,'Vehicular Manslaughter Doctor' Assists In 23rd Doctor-Assisted Vehicular Manslaughter,1
10754,Tobacco Companies Ordered To Pay Reparations Of $800 Billion In Camel Cash,1
10755,Ask Deep Blue,1
10756,"Horoscope for the week of July 9, 1997",1
10757,Face Of Jesus Seen On Miracle Hippie,1
10758,Report: U.S. Students Lead World In TV Jingle Recall,1
10759,Gunman Opens Fire In Own McDonald's,1
10760,Alzheimer's Sufferers Demand Cure For Pancakes,1
10761,Model Railroading A Harsh Mistress,1
10762, Magazine Fails To Catch On,1
10763,"U.S. Anachronism At 'All Time High,' Says Truman",1
10764,"Horoscope for the week of June 18, 1997",1
10765,Ask A Coffin Salesman,1
10766,"Bill Gates Grants Self 18 Dexterity, 20 Charisma",1
10767,Hong Kong Leaders Make Desperate Plea To Jackie Chan,1
10768,Value Of Psychic Phone Service Empirically Proven By Gary Coleman Endorsement,1
10769,Violence Against Women Linked To Burned Pot Roasts,1
10770,Rwandan Refugees Angered Over Lack Of AOL Access,1
10771,"Horoscope for the week of June 4, 1997",1
10772,Ass-Kisser Promoted,1
10773,Study: Uneducated Outbreeding Intelligentsia 2-To-1,1
10774,Scientists Discover Perfect Little Out-Of-The-Way Place,1
10775,Trouser Downsizing Threatens Raver Industry,1
10776,Report: Quality Of Stabbings Down 50 Percent In '96,1
10777,"Horoscope for the week of May 14, 1997",1
10778,Hippocratic Oath Under Review By HMO Board,1
10779,Focus Group Reveals: 95 Percent Of Americans Would Like To Go Home,1
10780,Clerk Endures Fifth Humiliating Year,1
10781,"Horoscope for the week of May 7, 1997",1
10782,Ask A Humorous Cartoon Cat,1
10783,"Hummel Space Telescope Seeks Out, Photographs Collectible Space Phenomena",1
10784,Shi'ite Terrorists Cross County Line,1
10785,Area Senior Stays Active,1
10786,DEA Accepts Record $280 Million Drug Bribe,1
10787,Your Horoscope,1
10788,Ünited Stätes Toughens Image With Umlauts,1
10789,New National Parks Website Makes National Parks Obsolete,1
10790,Chrysler Halts Production Of Neckbelts,1
10791,McDonald's Fights World Hunger With New Triple-Decker Burger,1
10792,Life Unfair,1
10793,Unpopular High-Schoolers Downplay Significance Of Prom,1
10794,McDonnell-Douglas Unveils New 'Gay-Dar',1
10795,"Horoscope for the week of April 23, 1997",1
10796,"Big, Lovable Dog Resolves Crisis In Zaire",1
10797,Astronomer Discovers Black Hole At Center Of Own Marriage,1
10798,North Dakota Flooding Reminds People Of North Dakota's Existence,1
10799,"Arabs, Israelis Sign 'Screw Peace' Accord",1
10800,Love For Jesus Inspires Honk,1
10801,Shirtless Lifeguard Investigates Paranormal Phenomena,1
10802,"'Everything's $10,000' Chain Goes Out Of Business",1
10803,Ask A Morally Weak Preacher,1
10804,"Horoscope for the week of April 16, 1997",1
10805,Long-Lost Georgia O'Keeffe Watercolor Found,1
10806,Peruvian Rebels Seize Control Of Their Lives,1
10807,Kiss Army Rocked By Allegations Of Propriety,1
10808,Four Dead In Unimpressive Group Suicide,1
10809,Ad Industry Veterans Honored With Cola War Memorial,1
10810,Police Sketch Artist Admits To Only Drawing People Who Have Wronged Him,1
10811,"Gay Gene Isolated, Ostracized",1
10812,Indonesian Nine-Year-Old Loves To Volunteer,1
10813,"Horoscope for the week of April 9, 1997",1
10814,Pharmaceutical Company Says Its New Anti-Depressant Is 'Worthless And Dumb',1
10815,Horkheimer Hospitalized,1
10816,Mexican Scientists Perfect Copying,1
10817,Israel Agrees To Creation Of Palestinian Homeroom,1
10818,New Chuck E. Cheese Restaurant Forged In Iron And Blood,1
10819,Nation's Homeless Less Important Than Ever,1
10820,L.A. Adds High-Speed Chase Lane To Freeway,1
10821,"Horoscope for the week of April 2, 1997",1
10822,"'I May Be Hazardous To Your Health,' Warns Homicidal Surgeon General",1
10823,Radio Talk-Show Caller To Make Point,1
10824,Army General Conducts Exhaustive Sex Probe,1
10825,"Horoscope for the week of March 19, 1997",1
10826,Sinn Fein Leaders Demand Year-Round Shamrock Shake Availability,1
10827,"Heroic PETA Commandos Kill 49, Save Rabbit",1
10828,Visa Fires Bob Dole,1
10829,"Firewood, Bread Top New Russian Agenda",1
10830,Liz Taylor In Stable Condition Following Emergency Rhinestonectomy,1
10831,Rules Grammar Change,1
10832,"Horoscope for the week of March 12, 1997",1
10833,EPA: Recycling Eliminated More Than 50 Million Tons Of Guilt In '96,1
10834,Tibetan Resistance Leaders Seize Yak,1
10835,Taco Bell Launches New 'Morning After' Burrito,1
10836,U.S. Techno-Industrial Base Eroding Due To Foreign Competition,1
10837,White Castle Plundered By Turks,1
10838,"'Urban Legends True,' Says Friend Of Cousin's Roommate",1
10839,Aerobics Linked To Lousy Music,1
10840,Secret Police Enforce Mourning Of Deng Xiaoping,1
10841,'Bridge To 21st Century' Crap Forgotten,1
10842,"Horoscope for the week of March 5, 1997",1
10843,Study: Depression Hits Losers Hardest,1
10844,I Will Love You Until The Stars Fall From The Sky vs. Please Stop Calling Me,1
10845,Crazed Palestinian Gunman Angered By Stereotypes,1
10846,"Kind, Bearded Christian Has Guitar, Story To Tell",1
10847,Revolutionary New Backache-Imaging Technology Shows How Doan's Pills Work,1
10848,Army Cadets Under Investigation For 'Killing',1
10849,Scientists Discover Third Cindy Crawford Facial Expression,1
10850,Ask A Salmon,1
10851,Dancing Costumed Midgets Celebrate Death Of Deng Xiaoping,1
10852,"Horoscope for the week of February 26, 1997",1
10853,Miracle Sports Bottle Has Name Of Bank On Side,1
10854,Guatemala Man Wins Guatemalan National Lottery,1
10855,Detective Endangers Own Life By Looking Forward To Upcoming Retirement,1
10856,Yes Lyrics To Be Added To New Testament,1
10857,Sex Officials Add New Base Between Second And Third,1
10858,IRS Now Requiring Taxpayers To Tip,1
10859,"Horoscope for the week of February 19, 1997",1
10860,New $5.1 Billion Surveillance Satellite To Provide 24-Hour Data On Lee Horsley,1
10861,New 'Small 'n' Flaccid' Ad Campaign Least Successful Ever,1
10862,Style Replaces Substance,1
10863,Felt Board Adds Clarity To Christ's Teachings,1
10864,"Horoscope for the week of February 12, 1997",1
10865,Amnesty International Demands Gentler Soap For Indonesian Political Prisoner,1
10866,"Russians To Build, Tear Down Statue",1
10867,"Horoscope for the week of February 5, 1997",1
10868,"You The Man vs. No, ",1
10869,Beloved Minister Dies Just As He LivedOf A Heart Attack,1
10870,New Remote Control Can Be Operated By Remote,1
10871,New Low Stooped To,1
10872,Christ To Wed Longtime Backup Singer,1
10873,Teen Makes Clever Remark During Science Class,1
10874,FBI Launches Raid On Saturn Compound,1
10875,"Horoscope for the week of January 29, 1997",1
10876,Golden Calf To Unite Nation,1
10877,Ask A Demolitions Expert,1
10878,Chinese Government Cracks Down On Refills,1
10879,Satan To Revise Bar Code System,1
10880,"Hubble Space Telescope Finds Men From Venus, Women From Mars",1
10881,"Horoscope for the week of January 22, 1997",1
10882,"Homeless Teen Juggles Panhandling, Piercing",1
10883,Peasant Wedding Gets Out Of Hand,1
10884,Bankrupt Motivational Speaker Adds Word 'Failure' To His Vocabulary,1
10885,World Death Rate Holding Steady At 100 Percent,1
10886,Fifth-Period Gym Class Under Investigation For Failure To Hustle,1
10887,RC Cola Celebrates 10th Purchase,1
10888,Poor Kwanzaa Sales Disappoint Retailers,1
10889,Oakland Teacher Mistakenly Teaches 'Economics',1
10890,Unambitious Terrorists Overturn Trash Can,1
10891,"Horoscope for the week of January 15, 1997",1
10892,"Playboy Centerfold Has Big Dreams, Tits",1
10893,Stoners Bestow 1996 Medal Of Honor On Fritos,1
10894,Pain To Reach New Levels,1
10895,Vatican Condemns Wack MCs,1
10896,The Onion's 1996 Man Of The Year,1
10897,"Horoscope for the week of December 17, 1996",1
10898,Ho! Ho! Ho! I Am God,1
10899,Experts Predict On-Line World Of 21st Century To Feature More Breasts,1
10900,"Quick, Painless Death Tops Holiday Wish List Of Local Veal Calf",1
10901,Mit Think-Tank Develops 20 Great Gift Ideas,1
10902,Area Stand-Up Comedian Questions The Deal With Drive-Thru Windows,1
10903,Shareware Fee Paid,1
10904,"Horoscope for the week of December 10, 1996",1
10905,National Battle of the Bands Devastates Pizza Delivery Industry,1
10906,"Miss Teen USA Seizes Crown, Declares Self Miss Teen USA For Life",1
10907,Christopher Reeve Named Man of the Year By ,1
10908,Dutch Anti-Defamation League Closes,1
10909,Inner Cities To Receive Soothing Heroin,1
10910,Area Male Extroverted,1
10911,All U.S. Males Renamed Dudley,1
10912,"Goodyear Unveils New, Circular Tires",1
10913,Bangladesh Runs Out Of People,1
10914,Man From Last Week Smacked Into Present Day,1
10915,"Horoscope for the week of December 3, 1996",1
10916,TELEVISION ENDS,1
10917,"Single-Parent Families Get 'A' Rating ,From Drug Kingpin",1
10918,Burundi Asks Neighbor To Keep It Down,1
10919,Lucky Charms Phases Out Oat Pieces,1
10920,"Horoscope for the week of November 19, 1996",1
10921,Widening Gap Between Rich And Super-Rich Threatening American Dream,1
10922,Local Youth To Insert Coin,1
10923,Black Box Reveals TWA Flight 800 Passengers Missed End of Dragonheart,1
10924,"Crunch 'N' Munch Increases Crunchiness, Munchability",1
10925,Jamie Crying,1
10926,Ask That Tramp I Saw You With Last Night,1
10927,"Horoscope for the week of November 12, 1996",1
10928,"Friendless Woman Bakes, Gives Away Cookies",1
10929,Blues Musician To U.N.: 'Yemen Done Me Wrong',1
10930,Immigration Officials Beef Up U.S.-Mexican Border With Pure Beef,1
10931,Every New Yorker Found Murdered,1
10932,General Motors Introduces New Instant-Win Airbags,1
10933,Local Dullard Opts For Vocational School,1
10934,Jesus Christ Believed In,1
10935,Frito-Lay Targets Blacks With New Menthol Doritos,1
10936,"Horoscope for the week of November 5, 1996",1
10937,Chess Supercomputer Beaten Up By More Popular Computer,1
10938,"Sappho Delights Crowds With Poetry, Lute",1
10939,Absent-Minded Professor Says Cure For Cancer 'Around Here Somewhere',1
10940,Low Voter Turnout Blamed On Election-Day Zombie Attacks,1
10941,Israel Intercepts Massive Palestinian Rock Shipment,1
10942,ValuJet Cleared To Resume Flights To Ocean Floor,1
10943,Araa Kayboard Bustad,1
10944,New Magic Word Discovered,1
10945,"Horoscope for the week of October 29, 1996",1
10946,Civil War Enthusiasts Burn Atlanta To Ground,1
10947,Secondhand Smoke Linked To Secondhand Coolness,1
10948,Super Monkey Collider Loses Funding,1
10949,Fifth Tool Discovered,1
10950,Fourth Tool Discovered,1
10951,Man Avoids Messing With Texas,1
10952,Family Saved By Three-Way Inflatable Goat,1
10953,"Horoscope for the week of October 22, 1996",1
10954,I Am Threatened By Flavor Crystals vs. Flavor Crystals Rock My World!,1
10955,Coca-Cola Introduces New 30-Liter Size,1
10956,U.S. Intelligence Confirms: The Hillbillies Have the Bomb,1
10957,Foppish Dandy Disregards Local Constabulary,1
10958,About ,1
10959,Verb To Follow Noun; Prepositional Phrase To Follow,1
10960,"Horoscope for the week of October 16, 1996",1
10961,NAACP Says Enough Done To Promote Racial Equality,1
10962,Pope Admits: 'God Ain't Said Shit To Me',1
10963,Necrophiliac's Prison Release Sparks Outrage Among Area Corpses,1
10964,Former Marine To Watch Lots Of TV,1
10965,Society Tea Party Spoiled By Ocelot,1
10966,"Chinese, Ants Announce Alliance",1
10967,"Horoscope for the week of October 9, 1996",1
10968,Federal Reserve Board Chairman Toughens Dating Standards,1
10969,Hawaiian Punch Physicists Unveil New 500-Megaton Very-Berry Bomb,1
10970,Freshly Scented Soap To Cleanse Irish,1
10971,"Advertiser Reaches Out To Youth With Off-Set, Mixed-Typography Font",1
10972,Local Muppet Held For Questioning In Chicken Sex Ring,1
10973,West Bank Rioting Shatters 45 Minutes Of Middle East Peace,1
10974,"Horoscope for the week of October 2, 1996",1
10975,Cat Fancy Magazine Blasts Area Kitten,1
10976,U.S. Ambassador to Bulungi Suspected of Making the Country Up,1
10977,FAA To Require Longer Fuses on Commercial Planes,1
10978,Christopher Reeve Placed Atop Washington Monument,1
10979,New Solar System Discovered Four Feet From Earth,1
10980,Posters Of Naked Women Fail To Draw Real Naked Women To Dorm Room,1
10981,Eco-Friendly Junkies Launch Needle Re-Use Program,1
10982,"Horoscope for the week of September 25, 1996",1
10983,Dalai Lama Decks Photographer In Disco Melee,1
10984,Afro-Disney Plans Scrapped,1
10985,New Horizontal Device Prevents Falls To Basement,1
10986,Area Homosexual Saves Four From Fire,1
10987,"Horoscope for the week of September 18, 1996",1
10988,Ask That Hindenburg Announcer Guy,1
10989,Physics T.A. Not Born In U.S.,1
10990,Earth Explodes,1
10991,Chuck Norris Fighting For Everyone Who Can't Fight Back,1
10992,Earth To Be Made Child-Safe,1
10993,McDonald's Restaurant To Open in Washroom Of Existing McDonald's,1
10994,Instant Gratification Sped Up,1
10995,Jews To Celebrate Rosh Hashasha Or Something,1
10996,Nike to Cease Manufacturing Products,1
10997,Suburban Recycling Program Now Accepting Broken and Discarded Dreams,1
10998,U.S. 'Sends Message' to Iraq With Massive Display of Beefcake,1
10999,"Horoscope for the week of September 11, 1996",1
11000,U.S. Consumers Demand Wider Selection,1
11001,Kremlin Reports Yeltsin In Good Health Following Burial,1
11002,"'Midwest' Discovered Between East, West Coasts",1
11003,DMV Reconsidering 'One For the Road' Driver Relaxation Campaign,1
11004,"Hug Me! vs. No, Hug Me!",1
11005,U.S. Department of Education Study Reveals Seniors Rule,1
11006,"Horoscope for the week of September 4, 1996",1
11007,Area Man Feeds Own Self,1
11008,Area Idea So Crazy It Just Might Work,1
11009,Ask the Dungeonmaster,1
11010,Earth Contacted By Extraterrestrial Nerds,1
11011,Year Abroad Changes Student's Worldview For One Year,1
11012,BYU Scientists Convert Matter Into Mormonism,1
11013,"Cry Of More, More, More Heard In Midnight Hour",1
11014,"Horoscope for the week of August 28, 1996",1
11015,Stupid Magazine Ranks Some Stupid Crap,1
11016,Asian-Americans Defying Traditional Stereotypes,1
11017,Iraqi POW Wins Nobel Prize for Screaming,1
11018,Christ's Face Seen On Miracle Canvas,1
11019,"Horoscope for the week of August 21, 1996",1
11020,Pepsi to Probe Mars For Possible 16- to 23-Year-Olds,1
11021,Man With Shirt Off Terrifies Community,1
11022,Man With Big Stick To Lead Russia,1
11023,African Nation Not War-Torn,1
11024,Dream Team Wins Small Soft Drink,1
11025,Navy Admiral Thinks He's 'Mr. Important',1
11026,"I Never Wanted You vs. Mommy, Please Come Home",1
11027,"Horoscope for the week of August 7, 1996",1
11028,Radioactive Yeast Infection Transforms Local Woman into Superpowered Crimefighter,1
11029,United Nations Pledges $1.2 Billion In Indigestion Relief For U.S.,1
11030,Atlanta-Area Church To Burn Ceremonially Throughout Olympics,1
11031,Sports,1
11032,Bill Gates To Get Half,1
11033,Bumbling Astronauts Caught in Wacky 'Lunch-Launch' Mix-up,1
11034,"Company To Use Internet To Waste Money, Employees’ Time",1
11035,Special Olympics Fixed,1
11036,HMO Targets Blacks with 'Rapping Good' Health Campaign,1
11037,Tyrannical African Despot Installs Suggestion Box,1
11038,Catholic Church Allows Gays to Serve as Altar Boys,1
11039,Independent Investigation: Special Olympics Fixed,1
11040,Vincenzo Brothers Give Federal Government Five Days to Pay Off National Debt,1
11041,Philip Morris Scientists Discover 'Pussy Lung' Virus,1
11042,Christian Theme Park Features World's Largest Spanking Machine,1
11043,Sports,1
11044,DNR Warns: U.S. Mayonnaise Reserves Dwindling,1
